"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","symbol","entrez","uniprot","genename"
"ENSG00000123836",62.4679658240071,0.67294599925514,0.227440712004079,2.95877546867278,0.00308864053095501,0.00662982582948077,"PFKFB2","5208","O60825","6-phosphofructo-2-kinase/fructose-2,6-biphosphatase 2"
"ENSG00000110048",1414.78110891145,-0.166703700661685,0.0563603441606569,-2.95781906843029,0.00309823919634904,0.00664946108574226,"OSBP","5007","P22059","oxysterol binding protein"
"ENSG00000166938",125.652817474501,-0.499867604473768,0.169017966092701,-2.95748207145982,0.00310162785504326,0.00665517254347851,"DIS3L","115752","Q8TF46","DIS3 like exosome 3'-5' exoribonuclease"
"ENSG00000163877",281.039933332693,0.348051980479567,0.117685932445045,2.95746461151671,0.00310180351480214,0.00665517254347851,"SNIP1","79753","B1AK66","Smad nuclear interacting protein 1"
"ENSG00000113141",1266.63874617201,-0.176399950881817,0.0596643133264604,-2.95654036805257,0.00311111503707113,0.00667417953658724,"IK","3550","Q13123","IK cytokine"
"ENSG00000186919",5.63916525864685,2.82627381452652,0.956016774815498,2.95630148861349,0.00311352582900959,0.0066783792268874,"ZACN","353174","Q401N2","zinc activated ion channel"
"ENSG00000132716",561.99277835801,0.243175675327803,0.0823161419653341,2.95416754869551,0.00313513742152739,0.00672375659465522,"DCAF8","50717","B7Z8C9","DDB1 and CUL4 associated factor 8"
"ENSG00000054967",101.341021689567,0.530242651300632,0.179502987749103,2.95394888937319,0.00313735961241335,0.00672754342612366,"RELT","84957","A0A024R5N3","RELT TNF receptor"
"ENSG00000156486",5.72819429743766,2.7859365646703,0.943189781397383,2.95373913036122,0.00313949270053887,0.00673113811762321,"KCNS2","3788","Q9ULS6","potassium voltage-gated channel modifier subfamily S member 2"
"ENSG00000230989",1811.22254222598,0.155261783658239,0.0525660702948562,2.95365019274481,0.00314039752687982,0.0067320987274407,"HSBP1","3281","O75506","heat shock factor binding protein 1"
"ENSG00000129562",1890.99541992221,0.157758611114889,0.0534546061738977,2.95126318210392,0.00316477129112735,0.00678336231655539,"DAD1","1603","P61803","defender against cell death 1"
"ENSG00000117862",1024.46377037634,0.189988173960352,0.0643879666519161,2.95067826861867,0.00317077008599759,0.00679523186381162,"TXNDC12","51060","O95881","thioredoxin domain containing 12"
"ENSG00000138750",385.839284226529,-0.294131066045973,0.0996898534570118,-2.95046141453912,0.00317299674476277,0.00679901512420962,"NUP54","53371","Q7Z3B4","nucleoporin 54"
"ENSG00000188878",24.0094201817131,-1.10244152600977,0.373711067560669,-2.94998361489735,0.00317790782420156,0.00680854855547064,"FBF1","85302","Q8TES7","Fas binding factor 1"
"ENSG00000107317",31.5000783651815,0.971145523580032,0.329241167475745,2.94964791622413,0.0031813624567909,0.00681495928607331,"PTGDS","5730","A0A024R8G3","prostaglandin D2 synthase"
"ENSG00000043093",614.811245566455,0.240704168105669,0.0816310155549598,2.94868520830309,0.0031912885533332,0.0068352289927372,"DCUN1D1","54165","C9JVE2","defective in cullin neddylation 1 domain containing 1"
"ENSG00000127993",117.416388406385,0.504470521929249,0.171173213659354,2.94713472478924,0.00320733431810984,0.00686820440728088,"RBM48","84060","Q5RL73","RNA binding motif protein 48"
"ENSG00000121749",522.364748656059,0.24874383614192,0.0844027012175763,2.94710752800078,0.00320761642931974,0.00686820440728088,"TBC1D15","64786","Q8TC07","TBC1 domain family member 15"
"ENSG00000105879",464.995881908813,0.266529109050228,0.0904614578403549,2.94632781090699,0.00321571402739572,0.00688454290176613,"CBLL1","79872","Q75N03","Cbl proto-oncogene like 1"
"ENSG00000065618",4.75734338040703,-3.14992603175395,1.06947454990352,-2.94530246843005,0.00322639087396351,0.00690639777784666,"COL17A1","1308","Q9UMD9","collagen type XVII alpha 1 chain"
"ENSG00000162757",32.1605062982771,-0.959873436339412,0.32593375716491,-2.94499546376767,0.00322959397814272,0.00691225037029733,"C1orf74","148304","A0A0A8K8E6","chromosome 1 open reading frame 74"
"ENSG00000105255",171.639305462077,-0.458172463391425,0.155589785632471,-2.94474641461172,0.00323219453743257,0.00691681183282724,"FSD1","79187","M0R366","fibronectin type III and SPRY domain containing 1"
"ENSG00000178229",50.610454357122,0.741387925405267,0.251884409043282,2.94336568198579,0.0032466467247462,0.00694673046302403,"ZNF543","125919","Q08ER8","zinc finger protein 543"
"ENSG00000128989",1952.66776933048,-0.158363916775527,0.0538205208013189,-2.94244489681055,0.00325631732038574,0.00696641089676949,"ARPP19","10776","H3BMD8","cAMP regulated phosphoprotein 19"
"ENSG00000130224",376.084053414006,0.289451697302516,0.0983900777362112,2.94187893700573,0.00326227435873525,0.00697814216241512,"LRCH2","57631","Q5VUJ6","leucine rich repeats and calponin homology domain containing 2"
"ENSG00000105053",398.743658591424,0.288379526955991,0.0980346313243559,2.94160872602114,0.00326512197818303,0.00698321981054439,"VRK3","51231","Q8IV63","VRK serine/threonine kinase 3"
"ENSG00000171302",1772.55061753828,-0.153790925625529,0.0522991440868892,-2.94060119549993,0.00327575981719804,0.00700495475709007,"CANT1","124583","A0A024R8U8","calcium activated nucleotidase 1"
"ENSG00000100908",88.7578889557937,-0.573340084305987,0.19499663026752,-2.94025637017116,0.00327940784235097,0.00701173839845765,"EMC9","51016","H0YNH6","ER membrane protein complex subunit 9"
"ENSG00000206535",21.1158227526219,-1.19670797455192,0.407014808677301,-2.94020745446813,0.00327992563793975,0.0070118282639913,"LNP1","348801","A1A4G5","leukemia NUP98 fusion partner 1"
"ENSG00000130653",35.7655446188436,0.953606610106064,0.324389878857378,2.93969285806642,0.0032853773962286,0.00702246440400537,"PNPLA7","375775","Q6ZV29","patatin like phospholipase domain containing 7"
"ENSG00000165731",9.47888666953928,1.86642919428165,0.635279490363996,2.93796545078489,0.00330373838208315,0.00706068681484071,"RET","5979","P07949","ret proto-oncogene"
"ENSG00000007516",12.7250128310455,1.5838414072617,0.53924061441773,2.93717009608397,0.00331222376321949,0.00707779524754658,"BAIAP3","8938","O94812","BAI1 associated protein 3"
"ENSG00000205084",146.957357647747,0.441490783066124,0.150342461520487,2.93656747801726,0.00331866611227688,0.00709053365652894,"TMEM231","79583","Q9H6L2","transmembrane protein 231"
"ENSG00000062194",902.079920130667,0.201512130631721,0.0686374881239277,2.93589022762434,0.00332591994453163,0.00710500190498726,"GPBP1","65056","Q86WP2","GC-rich promoter binding protein 1"
"ENSG00000173456",752.767864676725,-0.227563972861105,0.0775555861653038,-2.93420479571993,0.0033440348432585,0.00714266456810778,"RNF26","79102","Q9BY78","ring finger protein 26"
"ENSG00000171109",771.986532091822,-0.217859765521476,0.0742539149372637,-2.9339835577093,0.00334641935274505,0.00714672198532916,"MFN1","55669","A0A0C4DFN1","mitofusin 1"
"ENSG00000143753",2357.48493062214,-0.144437574199057,0.0492595200213131,-2.93217583396192,0.00336596114111971,0.00718741456068129,"DEGS1","8560","A0A024R3P1","delta 4-desaturase, sphingolipid 1"
"ENSG00000100003",303.091397515045,0.312981639184934,0.106746141490127,2.93201828952179,0.00336766913522392,0.00719001995001161,"SEC14L2","23541","O76054","SEC14 like lipid binding 2"
"ENSG00000162390",25.3865860941175,-1.05072131299105,0.358558646030202,-2.93040294697718,0.00338522720997007,0.0072264598233689,"ACOT11","26027","Q8WXI4","acyl-CoA thioesterase 11"
"ENSG00000161243",16.5387471866813,-1.37791615912707,0.470281209104698,-2.92998344915863,0.00338980058266225,0.00723517465420365,"FBXO27","126433","Q8NI29","F-box protein 27"
"ENSG00000162694",728.610373990495,-0.216561910634123,0.0739411486787808,-2.92884157879293,0.00340227778404153,0.00726075441372779,"EXTL2","2135","Q9UBQ6","exostosin like glycosyltransferase 2"
"ENSG00000168522",502.640956154685,0.251455500891626,0.0858581957605706,2.92873031705499,0.00340349577227894,0.00726230211261719,"FNTA","2339","P49354","farnesyltransferase, CAAX box, alpha"
"ENSG00000170791",320.929525505068,-0.331111299552384,0.113063782869709,-2.92853547925197,0.00340562962848094,0.00726487088221975,"CHCHD7","79145","Q9BUK0","coiled-coil-helix-coiled-coil-helix domain containing 7"
"ENSG00000124532",311.831568495703,-0.313734207785507,0.107130255512193,-2.92853037907484,0.00340568550178154,0.00726487088221975,"MRS2","57380","Q9HD23","magnesium transporter MRS2"
"ENSG00000146374",2.22141941977733,4.50382477465885,1.53797718269105,2.92840805790002,0.00340702580093285,0.00726667818439195,"RSPO3","84870","Q9BXY4","R-spondin 3"
"ENSG00000012061",989.302380986722,-0.19788610374703,0.0675984996368908,-2.92737419927936,0.00341837320577352,0.00728982553996384,"ERCC1","2067","P07992","ERCC excision repair 1, endonuclease non-catalytic subunit"
"ENSG00000120526",516.403453211897,-0.263632846260897,0.0900928090795328,-2.9262362773944,0.00343090255178757,0.00731548637272066,"NUDCD1","84955","Q96RS6","NudC domain containing 1"
"ENSG00000183134",6.0208413448521,2.57783411245586,0.881067063712578,2.92580919049858,0.00343561586772339,0.00732447658881923,"PTGDR2","11251","Q9Y5Y4","prostaglandin D2 receptor 2"
"ENSG00000158158",143.892644586781,0.455993771570312,0.155899826724623,2.92491519170041,0.00344550109407965,0.00734448873655567,"CNNM4","26504","Q6P4Q7","cyclin and CBS domain divalent metal cation transport mediator 4"
"ENSG00000072121",606.156061807716,-0.23622299942824,0.0807685899907815,-2.92468891007261,0.00344800726362317,0.00734876804790719,"ZFYVE26","23503","Q68DK2","zinc finger FYVE-type containing 26"
"ENSG00000186994",2.24379311519197,4.5151812262638,1.54386521273728,2.92459548217837,0.00344904250293235,0.00734991156856809,"KANK3","256949","Q6NY19","KN motif and ankyrin repeat domains 3"
"ENSG00000064932",1278.06195126449,0.182619731220806,0.062479139918802,2.92289124751299,0.00346797620176511,0.00738919087199859,"SBNO2","22904","Q9Y2G9","strawberry notch homolog 2"
"ENSG00000136943",3.36721780404075,-4.25066529228662,1.45458343482083,-2.92225608413464,0.00347505690063013,0.00740320737228778,"CTSV","1515","A0A024R141","cathepsin V"
"ENSG00000088305",49.719195069313,-0.754821895626069,0.258432814483627,-2.92076645581667,0.00349171467789804,0.00743761973158856,"DNMT3B","1789","Q9UBC3","DNA methyltransferase 3 beta"
"ENSG00000123472",560.875369834953,-0.241029887668024,0.0825630286224967,-2.91934406585405,0.00350768834765943,0.00747056515430704,"ATPAF1","64756","A8MRA7","ATP synthase mitochondrial F1 complex assembly factor 1"
"ENSG00000175166",10923.9905492986,-0.108261143154288,0.0370880235412484,-2.91903242117722,0.00351119703629564,0.00747695736467638,"PSMD2","5708","Q13200","proteasome 26S subunit ubiquitin receptor, non-ATPase 2"
"ENSG00000123810",65.8376759555966,0.661096746491989,0.226525462201068,2.91842135567607,0.00351808606150756,0.00749054498331385,"B9D2","80776","Q9BPU9","B9 domain containing 2"
"ENSG00000177888",375.85963092085,0.28247246212107,0.0968025605927114,2.91802675870889,0.00352254119836267,0.00749894730340445,"ZBTB41","360023","Q5SVQ8","zinc finger and BTB domain containing 41"
"ENSG00000126226",587.28084815524,-0.233901611084897,0.0801639569674053,-2.91779023807422,0.00352521405851369,0.0075035535520472,"PCID2","55795","Q5JVF3","PCI domain containing 2"
"ENSG00000136247",294.93646647271,0.33257588242392,0.113984990198471,2.9177164628855,0.00352604815084046,0.00750424514759375,"ZDHHC4","55146","A0A024QZS8","zinc finger DHHC-type palmitoyltransferase 4"
"ENSG00000146555",79.5925769544958,-0.611869536235537,0.209790232205496,-2.91657781109748,0.00353894438757817,0.00753060386718554,"SDK1","221935","Q7Z5N4","sidekick cell adhesion molecule 1"
"ENSG00000188706",1089.03819738496,-0.181428843872825,0.0622127457930923,-2.91626485151809,0.00354249644158634,0.00753707413831377,"ZDHHC9","51114","Q9Y397","zinc finger DHHC-type palmitoyltransferase 9"
"ENSG00000100628",5.11350304704213,-2.87237569344626,0.985439522970021,-2.91481681675319,0.00355897372560898,0.0075710385057773,"ASB2","51676","A0A024R6E7","ankyrin repeat and SOCS box containing 2"
"ENSG00000103196",694.322482358163,0.213793650798616,0.0733696069645443,2.9139266195324,0.00356913791474382,0.00759156510138468,"CRISPLD2","83716","A0A140VK80","cysteine rich secretory protein LCCL domain containing 2"
"ENSG00000103647",1642.11709727187,0.19005888173481,0.0652400786199827,2.91322275746915,0.00357719323257355,0.00760760084583967,"CORO2B","10391","Q9UQ03","coronin 2B"
"ENSG00000158555",151.349272598579,-0.440546225293379,0.151226695366224,-2.91315117497287,0.00357801338102034,0.00760824718070664,"GDPD5","81544","Q8WTR4","glycerophosphodiester phosphodiesterase domain containing 5"
"ENSG00000148384",283.770255430847,0.325330415235097,0.111713212591866,2.91219281665151,0.00358901015103701,0.00763052966041307,"INPP5E","56623","Q9NRR6","inositol polyphosphate-5-phosphatase E"
"ENSG00000119915",2.17980148924883,4.48360138580134,1.54000697363907,2.9114162874253,0.0035979430434502,0.00764841837218651,"ELOVL3","83401","Q9HB03","ELOVL fatty acid elongase 3"
"ENSG00000181773",74.2262762688116,0.613140500969365,0.210631784162348,2.91095906255428,0.00360321223635564,0.0076578389629575,"GPR3","2827","F1DAM5","G protein-coupled receptor 3"
"ENSG00000215712",230.896123275037,0.350884430817395,0.12053983946345,2.91094158063643,0.00360341384231987,0.0076578389629575,"TMEM242","729515","Q9NWH2","transmembrane protein 242"
"ENSG00000170456",225.342109309153,-0.367984156440727,0.126446998540661,-2.91018498412517,0.00361214894428165,0.00767529572387874,"DENND5B","160518","G3V1S3","DENN domain containing 5B"
"ENSG00000185046",4.47201315908191,3.62546057345029,1.24583719511667,2.91005966723508,0.00361359761780612,0.00767726707383979,"ANKS1B","56899","B7Z9I9","ankyrin repeat and sterile alpha motif domain containing 1B"
"ENSG00000111011",884.474076905933,0.195524546603113,0.0672038056672999,2.90942670078954,0.00362092283998233,0.00769120625001716,"RSRC2","65117","Q7L4I2","arginine and serine rich coiled-coil 2"
"ENSG00000248487",60.4179923460998,0.674147792347685,0.231713479197466,2.90940257201514,0.00362120234556039,0.00769120625001716,"ABHD14A","25864","Q9BUJ0","abhydrolase domain containing 14A"
"ENSG00000006530",331.452913386432,-0.307550099945554,0.105758396795742,-2.90804427131726,0.00363696845965932,0.0077235794176454,"AGK","55750","A4D1U5","acylglycerol kinase"
"ENSG00000180787",43.7049979224109,0.804902142016406,0.276834505495701,2.90752101359311,0.0036430586717527,0.00773539817091071,"ZFP3","124961","Q96NJ6","ZFP3 zinc finger protein"
"ENSG00000254206",13.8735840711938,1.45834356557842,0.501634772333059,2.90718196985387,0.00364700976162618,0.00774267212141266,"NPIPB11","728888",NA,"nuclear pore complex interacting protein family member B11"
"ENSG00000139405",204.097844451579,-0.38677103057901,0.133079416977424,-2.90631744084528,0.0036571023044257,0.00776298052176667,"RITA1","84934","Q96K30","RBPJ interacting and tubulin associated 1"
"ENSG00000182463",7.00540003916289,2.24355242729968,0.771976253361446,2.90624538971308,0.00365794457737708,0.00776365022773379,"TSHZ2","128553","Q9NRE2","teashirt zinc finger homeobox 2"
"ENSG00000023191",2706.48895203404,-0.142137772335395,0.0489089724543067,-2.90616966995549,0.00365882992640568,0.00776441115268062,"RNH1","6050","A0A140VJT8","ribonuclease/angiogenin inhibitor 1"
"ENSG00000251247",26.4854726336866,1.02339643547275,0.352158463225539,2.90606798456331,0.00366001918369761,0.00776581669008572,"ZNF345","25850","B2RCE4","zinc finger protein 345"
"ENSG00000095059",535.382915315996,0.258416352421737,0.0889355146508821,2.90565983045306,0.00366479627094757,0.00777483337285523,"DHPS","1725","P49366","deoxyhypusine synthase"
"ENSG00000169744",244.290363297754,-0.366080178042144,0.126059499455082,-2.90402690495044,0.00368396500372256,0.00781437481647425,"LDB2","9079","O43679","LIM domain binding 2"
"ENSG00000138777",484.831664353821,0.255098612045808,0.0878506734974519,2.90377525737702,0.00368692716011144,0.0078195326645161,"PPA2","27068","Q9H2U2","inorganic pyrophosphatase 2"
"ENSG00000133884",890.109343512891,0.193620920986121,0.0667051691993365,2.90263743140384,0.00370034761716529,0.00784686664486072,"DPF2","5977","J3KMZ8","double PHD fingers 2"
"ENSG00000148290",230.90466476455,0.362604163482513,0.124942614570078,2.9021656440456,0.00370592527945982,0.00785756391435461,"SURF1","6834","A0A087WYS9","SURF1 cytochrome c oxidase assembly factor"
"ENSG00000127507",7.82111558982903,2.17492299887355,0.749530089003471,2.90171539579578,0.00371125542432169,0.0078677333779708,"ADGRE2","30817","A0JNV7","adhesion G protein-coupled receptor E2"
"ENSG00000070159",74.7676669887463,0.60576488984956,0.208791551152995,2.90129024141248,0.00371629489855485,0.00787728379331244,"PTPN3","5774","B7Z9V1","protein tyrosine phosphatase non-receptor type 3"
